Symbol,MarketCap
UTKARSHBNK,26725085184.0
UTTAMSUGAR,12143175680.0
UYFINCORP,3521305344.0
V2RETAIL,63879561216.0
VADILALIND,49086410752.0
VAIBHAVGBL,41662173184.0
VAISHALI,1659476736.0
VAKRANGEE,11373561856.0
VALIANTLAB,4518803456.0
VALIANTORG,10493324288.0
VARDHACRLC,3490998784.0
VARDMNPOLY,5974800384.0
VARROC,77508329472.0
VASCONEQ,11165020160.0
VASWANI,1349140480.0
VBL,1696515096576.0
VCL,139651520.0
VEDL,1723018379264.0
VEEDOL,28796157952.0
VENKEYS,22943985664.0
VENTIVE,175915515904.0
VENUSPIPES,26811803648.0
VENUSREM,4598916608.0
VERANDA,15682721792.0
VERTOZ,7670700032.0
VESUVIUS,108856098816.0
VETO,2113927808.0
VGUARD,163417128960.0
VHL,12052212736.0
VHLTD,7708048896.0
VIDHIING,22150606848.0
VIJAYA,93378232320.0
VIJIFIN,336300000.0
VIKASECO,4227202816.0
VIKASLIFE,5145743872.0
VIMTALABS,23078297600.0
VINATIORGA,184458018816.0
VINCOFE,12837897216.0
VINDHYATEL,18671001600.0
VINEETLAB,298880288.0
VINNY,753700160.0
VINYLINDIA,5576312320.0
VIPCLOTHNG,3740376064.0
VIPIND,54145126400.0
VIPULLTD,1776083584.0
VIRINCHI,2315716352.0
VISAKAIND,6412100096.0
VISASTEEL,3913691904.0
VISHNU,30847225856.0
VISHWARAJ,2160852992.0
VIVIDHA,260503872.0
VLEGOV,6251115520.0
VLSFINANCE,8723275776.0
VMART,67571085312.0
VMM,583943192576.0
VOLTAMP,86794600448.0
VOLTAS,417378336768.0
VPRPL,22629083136.0
VRAJ,6165107712.0
VRLLOG,45872852992.0
VSSL,21083105280.0
VSTIND,49379688448.0
VSTL,2990180864.0
VSTTILLERS,32645328896.0
VTL,144630611968.0
WAAREEENER,839182450688.0
WAAREERTL,107191164928.0
WABAG,88739479552.0
WALCHANNAG,15345035264.0
WANBURY,9990086656.0
WCIL,8575435264.0
WEALTH,9530897408.0
WEBELSOLAR,62315610112.0
WEIZMANIND,1843764096.0
WEL,22442319872.0
WELCORP,205955596288.0
WELENT,70756327424.0
WELINV,3124580352.0
WELSPUNLIV,141553156096.0
WENDT,16984999936.0
WESTLIFE,108114894848.0
WEWIN,435602048.0
WHEELS,17954617344.0
WHIRLPOOL,164476862464.0
WILLAMAGOR,330773728.0
WINDLAS,20057028608.0
WINDMACHIN,31991934976.0
WINSOME,126565888.0
WIPL,1314179712.0
WIPRO,2661659181056.0
WOCKPHARMA,216171380736.0
WONDERLA,42369732608.0
WORTH,2374463232.0
WSI,4704330752.0
WSTCSTPAPR,31558164480.0
XCHANGING,10678079488.0
XELPMOC,1530881664.0
XPROINDIA,25639868416.0
XTGLOBAL,4610570240.0
YAARI,1437882752.0
YASHO,20979933184.0
YATHARTH,48899842048.0
YATRA,14844274688.0
YESBANK,675726098432.0
YUKEN,12520950784.0
ZAGGLE,59016421376.0
ZEEL,124550496256.0
ZEELEARN,2573978112.0
ZEEMEDIA,9074974720.0
ZENITHEXPO,1439179904.0
ZENITHSTL,1075641344.0
ZENSARTECH,181445640192.0
ZENTEC,161342472192.0
ZFCVINDIA,250770636800.0
ZIMLAB,4487646208.0
ZODIAC,
ZODIACLOTH,2849689344.0
ZOTA,25246349312.0
ZUARI,8861620224.0
ZUARIIND,8859916288.0
ZYDUSLIFE,908630753280.0
ZYDUSWELL,116507189248.0
